20250914 234400;24338.75;24343.5;24338.25;24343;74
20250914 234500;24341.75;24345.75;24341.25;24345.75;64
20250914 234600;24346.25;24346.75;24344.75;24344.75;68
20250914 234700;24345;24345.75;24340.25;24342;99
20250914 234800;24342.5;24344.5;24339.25;24344;189
20250914 234900;24345.25;24347.25;24344.75;24347.25;81
20250914 235000;24347;24347.5;24346.5;24346.5;30
20250914 235100;24346.5;24348;24345;24347.25;35
20250914 235200;24348;24348.5;24346.75;24347;65
20250914 235300;24346.25;24347.75;24345.75;24347.25;64
20250914 235400;24348;24348.25;24344.5;24344.75;69
20250914 235500;24345.25;24345.5;24343.5;24343.5;41
20250914 235600;24343;24343.25;24339.25;24341.5;139
20250914 235700;24342.25;24344.25;24341.25;24344.25;62
20250914 235800;24344.25;24348.25;24344.25;24346.75;154
20250914 235900;24347;24349.5;24346.5;24348.25;128
20250915 000000;24348.25;24349;24347.75;24347.75;38
20250915 000100;24348.5;24351;24347;24348;217
20250915 000200;24348.25;24348.5;24345;24346.5;128
20250915 000300;24346.75;24348.25;24346.25;24347.75;30
20250915 000400;24347.5;24349;24346.5;24347;99
20250915 000500;24346.5;24347.5;24341.5;24343.25;130
20250915 000600;24342.75;24344.75;24342;24344.5;59
20250915 000700;24344.25;24344.25;24337.75;24338.25;152
20250915 000800;24337.75;24341.5;24337.75;24339;223
20250915 000900;24339.5;24342.75;24337.75;24342.5;216
20250915 001000;24342.5;24347.75;24342.5;24347.5;118
20250915 001100;24348;24349;24344.5;24348;169
20250915 001200;24347.5;24349;24345.5;24349;158
20250915 001300;24347.5;24352.5;24347;24351.5;234
20250915 001400;24351.5;24352.75;24345;24347.25;186
20250915 001500;24348;24351.5;24347.5;24350.25;90
20250915 001600;24349.75;24350.75;24339.25;24339.75;233
20250915 001700;24340.25;24340.5;24332;24335.25;430
20250915 001800;24336;24343.5;24335.75;24342.75;385
20250915 001900;24342;24347;24340.75;24345.5;160
20250915 002000;24345.25;24345.75;24344;24344.5;43
20250915 002100;24345.25;24346;24339.75;24342.5;219
20250915 002200;24342.75;24342.75;24338.25;24338.75;83
20250915 002300;24339;24341;24338.75;24339.75;43
20250915 002400;24339.75;24341.75;24339.75;24340.25;56
20250915 002500;24341.75;24341.75;24338;24338.25;88
20250915 002600;24338;24340.75;24337.75;24339.75;69
20250915 002700;24340;24340.75;24336;24339;134
20250915 002800;24339.25;24339.5;24331.75;24332.75;329
20250915 002900;24333.25;24334.25;24329.25;24329.75;273
20250915 003000;24330.25;24332.5;24328.75;24332;192
20250915 003100;24332.5;24334.25;24331.5;24333.25;137
20250915 003200;24332.75;24336.75;24332.75;24336.25;82
20250915 003300;24336;24337.75;24335;24337;77
20250915 003400;24337.25;24338.75;24336.5;24337.25;87
20250915 003500;24338.5;24340.25;24338;24339;94
20250915 003600;24339;24339;24335.5;24336.5;170
20250915 003700;24336.5;24338;24335.25;24336;67
20250915 003800;24336;24337.25;24332.5;24335.25;121
20250915 003900;24334.5;24337.5;24334.5;24336.75;80
20250915 004000;24337;24337;24335.25;24336.25;40
20250915 004100;24335.25;24335.5;24333.25;24333.75;54
20250915 004200;24333.25;24333.5;24331.75;24332;76
20250915 004300;24331.5;24335.25;24331.25;24335.25;81
20250915 004400;24334.5;24334.75;24334.25;24334.5;12
20250915 004500;24334.5;24335.5;24334;24335.25;39
20250915 004600;24335.25;24336.75;24334;24334.75;71
20250915 004700;24334.25;24338.5;24334.25;24338;59
20250915 004800;24337.75;24340.75;24337.75;24339.5;68
20250915 004900;24339.5;24341.75;24338.75;24341;91
20250915 005000;24340.25;24342.5;24340.25;24341.5;42
20250915 005100;24340.75;24346;24340.75;24343;104
20250915 005200;24342.5;24342.5;24337.25;24338.5;107
20250915 005300;24338.5;24342;24338.25;24341.25;104
20250915 005400;24341.75;24345.75;24341.75;24344;84
20250915 005500;24344;24346;24343;24344.5;68
20250915 005600;24345.25;24347.5;24343.25;24347.5;119
20250915 005700;24347.75;24350.75;24347;24349;178
20250915 005800;24349;24350.25;24348.5;24348.75;67
20250915 005900;24348.25;24348.75;24345.75;24347;76
20250915 010000;24346.5;24347.5;24345.25;24345.5;56
20250915 010100;24346.25;24348;24344;24346.5;147
20250915 010200;24346;24346;24342.75;24342.75;99
20250915 010300;24343;24346.5;24342.75;24345.75;75
20250915 010400;24345.75;24347.5;24344.5;24347.5;86
20250915 010500;24348.5;24349.75;24344.25;24344.25;77
20250915 010600;24344;24346.5;24344;24346;46
20250915 010700;24347;24349.5;24347;24348.25;61
20250915 010800;24348.5;24350;24346.5;24347;52
20250915 010900;24347.5;24348.75;24347;24347.25;28
20250915 011000;24346;24347.75;24345.75;24347.75;41
20250915 011100;24348;24348.5;24344.25;24344.75;59
20250915 011200;24346.25;24346.5;24345.25;24345.75;16
20250915 011300;24347;24347.25;24344.75;24344.75;42
20250915 011400;24344.75;24345.75;24343.25;24343.25;44
20250915 011500;24343.25;24344.5;24342.75;24344.25;45
20250915 011600;24344.75;24346.5;24343.25;24346.5;89
20250915 011700;24346;24346;24343.25;24344.5;56
20250915 011800;24344.25;24344.25;24342.25;24343.75;40
20250915 011900;24343;24345;24343;24344;95
20250915 012000;24344;24345;24344;24344.25;17
20250915 012100;24344.25;24345.25;24343.25;24345;62
20250915 012200;24344.75;24345.25;24342.25;24342.75;46
20250915 012300;24343.25;24344.25;24341.75;24343.75;48
20250915 012400;24344;24346.75;24344;24346;72
20250915 012500;24346.25;24347.75;24345.75;24346.75;25
20250915 012600;24347;24348.5;24346;24347;57
20250915 012700;24346;24346.5;24345.5;24346;32
20250915 012800;24346.75;24346.75;24344.75;24346.75;32
20250915 012900;24347;24349.5;24347;24349.25;83
20250915 013000;24349.5;24350.5;24348.25;24349.75;89
20250915 013100;24350.5;24351.5;24348.25;24348.5;212
20250915 013200;24348.5;24350;24348;24348.25;40
20250915 013300;24348.25;24348.25;24345;24346.75;90
20250915 013400;24347.25;24348;24345.75;24348;44
20250915 013500;24347.25;24348.25;24347.25;24348.25;20
20250915 013600;24347.25;24351.5;24347.25;24349.75;115
20250915 013700;24349.75;24350.5;24347.5;24348.5;107
20250915 013800;24350;24351.25;24349.75;24351.25;28
20250915 013900;24351;24354.5;24351;24352.25;171
20250915 014000;24352.25;24353.5;24351.75;24351.75;50
20250915 014100;24351.5;24351.5;24349.75;24351.25;65
20250915 014200;24350.5;24351;24349.25;24350.75;38
20250915 014300;24351.25;24351.25;24347.25;24348.75;76
20250915 014400;24348.5;24349;24346.75;24349;53
20250915 014500;24347.75;24349;24345.5;24348.25;76
20250915 014600;24348.75;24352.25;24348.75;24352;64
20250915 014700;24351.75;24352.25;24350.75;24351.75;21
20250915 014800;24351.75;24352.25;24351;24351.75;23
20250915 014900;24352;24352.25;24351;24351.75;29
20250915 015000;24352.25;24354.25;24351.75;24351.75;171
20250915 015100;24352.5;24352.75;24351;24351.75;50
20250915 015200;24352;24352.5;24351.5;24351.75;27
20250915 015300;24352;24352.75;24351.25;24352;30
20250915 015400;24352;24354.75;24351.75;24354.25;41
20250915 015500;24354;24354.25;24351.75;24351.75;76
20250915 015600;24352.75;24354.25;24352.5;24354.25;56
20250915 015700;24354;24354.5;24353;24353.75;45
20250915 015800;24353.5;24353.75;24352.25;24353;36
20250915 015900;24352.5;24352.5;24352;24352;6
20250915 020000;24352.25;24352.75;24351.25;24351.25;54
20250915 020100;24351.25;24351.25;24347.5;24348.5;119
20250915 020200;24348.5;24349.25;24345;24346.75;128
20250915 020300;24346.75;24352.5;24346.5;24352;102
20250915 020400;24351.75;24353;24350;24352.25;57
20250915 020500;24352.5;24352.5;24351;24351.5;28
20250915 020600;24352;24355;24352;24354.25;85
20250915 020700;24354.5;24357.75;24353.75;24356.5;104
20250915 020800;24355.75;24357.25;24355.75;24356.5;46
20250915 020900;24356.75;24358.5;24355.5;24356;302
20250915 021000;24355.75;24358.5;24355.25;24356.5;31
20250915 021100;24357;24358.5;24356.5;24358.5;37
20250915 021200;24358.25;24359.5;24358;24358.5;65
20250915 021300;24359;24359.75;24356.75;24358;60
20250915 021400;24358;24359.5;24358;24358.25;59
20250915 021500;24358;24358;24356.75;24356.75;33
20250915 021600;24356;24356;24353.25;24355.5;80
20250915 021700;24354.25;24357.5;24354;24355.5;116
20250915 021800;24355.75;24355.75;24354.5;24355.25;36
20250915 021900;24355.25;24358.25;24355.25;24358.25;35
20250915 022000;24358.5;24361.25;24358.25;24360.5;97
20250915 022100;24360;24360;24356.5;24356.5;40
20250915 022200;24356;24357;24355.25;24355.25;51
20250915 022300;24355.75;24356.5;24353;24355;61
20250915 022400;24354.75;24356;24353;24355.75;37
20250915 022500;24356;24357.5;24354.75;24357.5;48
20250915 022600;24357.5;24358.75;24357.5;24358.25;40
20250915 022700;24357.75;24358.75;24354.75;24354.75;40
20250915 022800;24355;24356;24355;24355.5;21
20250915 022900;24355.75;24357.75;24355;24355.25;48
20250915 023000;24355;24357.75;24354.5;24357;75
20250915 023100;24356.25;24356.5;24354.5;24356.25;26
20250915 023200;24356.25;24356.5;24355.75;24356.5;34
20250915 023300;24355.5;24356.75;24355.5;24356;15
20250915 023400;24356.25;24356.25;24355.25;24355.5;47
20250915 023500;24355;24355.25;24353.5;24354.25;73
20250915 023600;24354.25;24354.25;24351.25;24353;109
20250915 023700;24352.75;24353.25;24352.25;24353;16
20250915 023800;24352;24354.25;24352;24353.25;30
20250915 023900;24353.5;24354;24352.5;24352.5;18
20250915 024000;24352.5;24352.5;24350.5;24350.5;68
20250915 024100;24350.5;24352.5;24350;24351.25;63
20250915 024200;24351.25;24353;24351;24353;23
20250915 024300;24353;24353.25;24352.5;24353.25;11
20250915 024400;24354;24355.5;24353.5;24355.5;48
20250915 024500;24355.75;24356.75;24355.25;24356.25;36
20250915 024600;24357;24358.75;24353.75;24353.75;94
20250915 024700;24354.5;24356;24354.25;24356;22
20250915 024800;24356.25;24356.75;24355.5;24356;34
20250915 024900;24356;24357.75;24354.5;24355.5;187
20250915 025000;24355.5;24356;24354;24355.25;49
20250915 025100;24355.25;24357;24355.25;24356;25
20250915 025200;24356;24356;24353.5;24354.5;37
20250915 025300;24356;24357.25;24355.75;24356.75;47
20250915 025400;24356.75;24356.75;24355.25;24355.5;12
20250915 025500;24355.25;24357;24355;24356.25;40
20250915 025600;24355.75;24357;24355;24355.75;34
20250915 025700;24355.5;24355.5;24354.75;24354.75;15
20250915 025800;24355;24355;24353;24353.25;32
20250915 025900;24354;24357;24354;24356.75;19
20250915 030000;24356.5;24357;24356.5;24356.5;35
20250915 030100;24356.75;24357;24355;24355;23
20250915 030200;24355.5;24357.25;24355.5;24357.25;40
20250915 030300;24357.5;24357.5;24355.75;24355.75;31
20250915 030400;24357;24359.25;24356.5;24358.75;99
20250915 030500;24358;24359.25;24358;24359.25;17
20250915 030600;24359;24359.5;24358.25;24358.75;27
20250915 030700;24358.75;24360.75;24358.5;24358.75;77
20250915 030800;24359.25;24361;24359.25;24360.5;26
20250915 030900;24360.25;24362.5;24360.25;24362;104
20250915 031000;24361.5;24361.75;24360.5;24360.5;51
20250915 031100;24361;24361.5;24358.75;24359.75;60
20250915 031200;24360;24360.25;24358.5;24359.25;50
20250915 031300;24359.75;24361.5;24359.75;24360.75;28
20250915 031400;24360.25;24360.5;24359.25;24359.25;27
20250915 031500;24360.5;24362;24359.5;24362;69
20250915 031600;24362;24363;24360.25;24362.75;55
20250915 031700;24362.75;24364.75;24362.25;24364.5;57
20250915 031800;24364.25;24369.25;24364.25;24367;316
20250915 031900;24366.75;24366.75;24359.25;24360.5;137
20250915 032000;24360.75;24364.5;24360.75;24364.5;33
20250915 032100;24364.75;24365;24363.75;24364.25;61
20250915 032200;24364.25;24366;24364.25;24365.75;26
20250915 032300;24365.5;24369.25;24365.5;24368.75;43
20250915 032400;24367.5;24369.25;24366.5;24368.5;55
20250915 032500;24368.75;24368.75;24367;24367;17
20250915 032600;24367.5;24367.5;24364.5;24365.25;55
20250915 032700;24366.25;24367.5;24363.75;24364.75;37
20250915 032800;24364.25;24364.75;24363.25;24363.25;35
20250915 032900;24363;24363.5;24360.5;24361.75;72
20250915 033000;24361.5;24362.5;24359;24359.5;98
20250915 033100;24359.25;24360.75;24357.75;24358;88
20250915 033200;24358.25;24359;24356.75;24357.75;90
20250915 033300;24358;24359;24357.25;24358.5;51
20250915 033400;24359;24359;24358;24358;11
20250915 033500;24358.25;24359.75;24358.25;24359;58
20250915 033600;24358;24358.75;24357.5;24357.75;28
20250915 033700;24357.75;24358.5;24357;24357.75;49
20250915 033800;24358.25;24360.75;24358.25;24359.25;29
20250915 033900;24360.75;24361.75;24360.5;24361.25;46
20250915 034000;24361;24361;24359.25;24360.5;36
20250915 034100;24361;24363.5;24361;24362.75;81
20250915 034200;24362.25;24363.5;24361.75;24363;43
20250915 034300;24363;24366.25;24363;24366;126
20250915 034400;24365.75;24366;24364.25;24365.25;47
20250915 034500;24365;24365.25;24364.25;24364.25;19
20250915 034600;24364.5;24367;24364.5;24366.25;82
20250915 034700;24365.5;24366.75;24364.75;24365.75;32
20250915 034800;24365.75;24366.75;24365.5;24365.5;30
20250915 034900;24365;24365.75;24363.75;24364.5;48
20250915 035000;24364.25;24364.25;24363.25;24363.25;39
20250915 035100;24364;24365.75;24364;24364.25;41
20250915 035200;24364;24364.25;24364;24364.25;8
20250915 035300;24364.75;24365;24364;24364.75;11
20250915 035400;24364.25;24366;24364.25;24365.25;19
20250915 035500;24365.25;24365.75;24364.75;24364.75;6
20250915 035600;24365.25;24365.25;24363.5;24363.75;28
20250915 035700;24363.5;24364;24362.25;24362.25;51
20250915 035800;24362.5;24362.75;24359.75;24360.5;68
20250915 035900;24360.5;24360.75;24360;24360;24
20250915 040000;24359.5;24360.75;24359.25;24360.25;36
20250915 040100;24359.5;24360;24358.75;24359.75;71
20250915 040200;24359.75;24361;24358.75;24360.5;50
20250915 040300;24360.75;24360.75;24359.5;24360.25;15
20250915 040400;24360.75;24362;24360;24361.5;40
20250915 040500;24361.25;24362;24361;24361.25;20
20250915 040600;24361.75;24361.75;24361;24361;38
20250915 040700;24360.75;24361;24360;24361;12
20250915 040800;24361;24361;24360.5;24361;8
20250915 040900;24360.75;24362;24360.5;24362;35
20250915 041000;24362.75;24366.25;24362.5;24364.5;128
20250915 041100;24363.25;24363.25;24359.75;24359.75;45
20250915 041200;24360.25;24360.75;24358.25;24358.75;93
20250915 041300;24359.5;24360.75;24359.5;24360;53
20250915 041400;24359.5;24361.5;24359.5;24360.5;34
20250915 041500;24361.25;24361.25;24359.5;24361.25;16
20250915 041600;24361.25;24361.25;24359.5;24360;20
20250915 041700;24360.25;24361.5;24360;24361.5;8
20250915 041800;24361;24362.25;24361;24362;14
20250915 041900;24362.25;24363.5;24362.25;24362.75;21
20250915 042000;24362.5;24363.75;24362.25;24363.75;10
20250915 042100;24363.25;24367;24363.25;24364.75;74
20250915 042200;24364.75;24365.5;24364;24364.75;30
20250915 042300;24364.5;24366.5;24364.25;24366.25;42
20250915 042400;24366.25;24367.75;24366.25;24367.5;82
20250915 042500;24367.5;24367.5;24366;24366.25;20
20250915 042600;24366.5;24366.75;24364.5;24364.5;49
20250915 042700;24364.25;24366.75;24364.25;24366.75;39
20250915 042800;24367;24367.5;24366.75;24366.75;15
20250915 042900;24366.75;24368.75;24366.75;24368.5;74
20250915 043000;24368;24368;24366.5;24366.75;25
20250915 043100;24366.5;24367.25;24366.25;24367;43
20250915 043200;24367;24367.75;24367;24367.5;11
20250915 043300;24367.5;24368.75;24367.5;24368.25;34
20250915 043400;24368.25;24370.5;24368.25;24370.5;123
20250915 043500;24370.75;24370.75;24368.75;24368.75;51
20250915 043600;24368.25;24369.25;24368;24369.25;11
20250915 043700;24369.5;24371.5;24369;24370.75;145
20250915 043800;24370.5;24370.75;24368.75;24368.75;37
20250915 043900;24368.75;24369.25;24368.75;24368.75;24
20250915 044000;24369.25;24369.5;24368.75;24369;19
20250915 044100;24369;24369.5;24367.75;24368;50
20250915 044200;24367.5;24368.5;24367;24368;34
20250915 044300;24368.25;24368.75;24368;24368;37
20250915 044400;24368.75;24370.5;24368.25;24370.5;72
20250915 044500;24370.25;24370.25;24370;24370;10
20250915 044600;24370.25;24370.75;24367.75;24369;51
20250915 044700;24369.25;24369.75;24369.25;24369.75;2
20250915 044800;24369.75;24370.5;24369.25;24370.5;17
20250915 044900;24370.25;24370.25;24369.75;24370;14
20250915 045000;24370;24370.5;24369.75;24369.75;17
20250915 045100;24369;24369.5;24368.25;24369;29
20250915 045200;24368.25;24368.25;24366.5;24367;28
20250915 045300;24367.75;24368.5;24367.75;24368.5;7
20250915 045400;24368.5;24369.25;24368.5;24369;15
20250915 045500;24369.25;24369.75;24368.5;24368.5;28
20250915 045600;24368.25;24368.25;24367;24367.75;73
20250915 045700;24368;24368.25;24368;24368;8
20250915 045800;24367.5;24367.75;24366.75;24367.5;12
20250915 045900;24368;24368.75;24368;24368.5;12
20250915 050000;24369;24369.5;24368.25;24369.5;11
20250915 050100;24369.75;24370.75;24369.25;24370.75;37
20250915 050200;24371;24371.25;24369.25;24369.5;13
20250915 050300;24369.75;24369.75;24367.5;24368;32
20250915 050400;24368.5;24368.5;24367.25;24368;20
20250915 050500;24367.5;24367.75;24367;24367.5;28
20250915 050600;24367.5;24369.25;24367.5;24368.25;30
20250915 050700;24368.25;24369.25;24367.5;24369;35
20250915 050800;24368.5;24368.75;24368;24368.5;16
20250915 050900;24368.25;24369.25;24367.75;24368.75;20
20250915 051000;24368;24368.75;24367.75;24367.75;7
20250915 051100;24368.25;24369.5;24368;24369.5;51
20250915 051200;24369.25;24370.25;24369;24370.25;21
20250915 051300;24370.25;24370.25;24366.75;24367.25;26
20250915 051400;24367;24368;24366.75;24367.75;62
20250915 051500;24367;24368.75;24366.75;24368;25
20250915 051600;24368.25;24368.5;24367;24367;11
20250915 051700;24367.25;24367.25;24365.25;24365.25;62
20250915 051800;24365;24365.25;24362.5;24362.5;55
20250915 051900;24362.75;24362.75;24360.75;24361.5;126
20250915 052000;24362.25;24362.5;24361.75;24362.5;34
20250915 052100;24363;24364.75;24362;24363.5;107
20250915 052200;24364.5;24365;24363.75;24364.25;80
20250915 052300;24364.75;24365.25;24363.5;24364.75;29
20250915 052400;24364.75;24365.75;24364.5;24365.25;13
20250915 052500;24365;24365.25;24363.75;24365.25;48
20250915 052600;24365.25;24366.5;24365;24366.25;44
20250915 052700;24366;24368.5;24366;24367.25;52
20250915 052800;24367.5;24367.5;24366;24367.25;32
20250915 052900;24367.25;24367.75;24366.75;24367.25;20
20250915 053000;24367.25;24369.25;24367;24367.5;46
20250915 053100;24367.25;24367.5;24365;24366.75;60
20250915 053200;24367.5;24367.5;24366.5;24367.5;3
20250915 053300;24367;24368.5;24367;24368.5;10
20250915 053400;24368.5;24368.75;24368.25;24368.75;21
20250915 053500;24368;24370;24368;24370;33
20250915 053600;24370;24374.75;24369.5;24374.25;162
20250915 053700;24374.75;24374.75;24372.25;24372.5;49
20250915 053800;24372.25;24372.5;24371.5;24372.25;23
20250915 053900;24372;24373;24371.75;24373;28
20250915 054000;24372.5;24374;24372.5;24373.75;29
20250915 054100;24373.75;24375.75;24373;24375.5;108
20250915 054200;24375.5;24377.75;24374.5;24377.5;97
20250915 054300;24378;24378.25;24376;24377;127
20250915 054400;24377;24383;24377;24382.25;319
20250915 054500;24382;24382.5;24377;24378;150
20250915 054600;24377.5;24378;24374.25;24376.25;124
20250915 054700;24376.5;24378;24374.25;24376;155
20250915 054800;24376.25;24378.5;24376;24378;43
20250915 054900;24377.5;24377.5;24374.75;24375;53
20250915 055000;24374.75;24375;24374.25;24375;26
20250915 055100;24374.25;24375.75;24373.25;24375.5;43
20250915 055200;24375.75;24377;24375;24376.75;24
20250915 055300;24377.25;24378;24376.25;24376.25;38
20250915 055400;24377;24378.25;24377;24377.5;39
20250915 055500;24376.75;24377.25;24376.25;24377;30
20250915 055600;24377.5;24379.25;24377.5;24379.25;50
20250915 055700;24379.25;24379.75;24378.25;24378.25;18
20250915 055800;24378.25;24379.5;24378;24378.25;35
20250915 055900;24378.25;24378.25;24376.5;24378;91
20250915 060000;24378;24378.75;24377.75;24378.75;16
20250915 060100;24378.75;24382.5;24378.5;24380.25;178
20250915 060200;24380.75;24380.75;24378.75;24378.75;39
20250915 060300;24378.5;24379.5;24375.75;24379.5;91
20250915 060400;24379.75;24381.75;24379.5;24381.5;71
20250915 060500;24381.75;24382.5;24379.25;24379.25;103
20250915 060600;24380.25;24381;24377.75;24378;44
20250915 060700;24378.25;24378.5;24376.75;24378.25;26
20250915 060800;24377.5;24377.75;24374.5;24376.25;35
20250915 060900;24376.25;24381;24376;24381;51
